id_song,date,points,lyrics
2214,2018-11-07,20 points,Te dire bye-bye
2214,2020-05-21,20 points,De mes entrailles
2214,2020-07-23,20 points,Émotions en pagaille
2214,2020-09-23,20 points,Ce foutu détail
2214,2020-12-25,40 points,Se tord avant de te dire bye-bye
2214,2022-03-21,20 points,Te dire bye-bye
2215,2014-11-07,20 points,C'est osé
2215,2014-12-16,30 points,Lola c'est osé
2215,2016-10-21,20 points,Ma jolie Lola
2215,2018-02-23,20 points,C'est osé
2215,2018-07-30,40 points,Je n'ai pas dormi pour toi
2215,2019-08-04,30 points,Lola lit dans l'au-delà
2215,2020-01-30,20 points,Dormi pour toi
2215,2021-01-18,30 points,Que tes yeux me font
2215,2021-05-15,30 points,Lola c’est osé
2215,2021-07-09,40 points,Lit dans l'au-delà ma jolie Lola
2217,2018-05-04,20 points,Monde est beau
2217,2020-09-29,20 points,À San Francisco
2222,2021-05-11,30 points,Tout plein la tête
2222,2022-04-13,1000 €,pays sauvages
2223,2021-05-13,1000 €,trop lourd
2223,2021-07-21,1000 €,me lassent
2223,2022-03-29,20 points,Tous les courages
2224,2014-11-07,1000 €,Était bleu
2224,2014-11-07,2000 €,Tout au fond de moi
2224,2014-11-07,5000 €,Une évidence j'ai trouvé ma voie
2224,2014-11-07,10000 €,Ma chance lumière artificielle qui fait briller mes yeux
2224,2015-12-22,1000 €,nouveau soleil
2224,2016-11-19,40 points,Les paroles d'une chanson d'enfance
2224,2018-01-08,40 points,D'où je tiens ma chance
2224,2018-03-23,20 points,de la scène
2224,2018-04-09,30 points,Qui fait briller mes yeux
2224,2018-04-24,30 points,D'une chanson d'enfance
2224,2018-09-24,40 points,Qui me rappelle d'où je viens
2224,2019-03-01,50 points,Ma chance lumière artificielle qui fait briller mes yeux
2224,2019-07-26,30 points,Qui fait briller mes yeux
2224,2021-01-16,50 points,Je viens d'où je tiens ma chance
2224,2021-02-19,50 points,De l'ombre je sais ce que je veux
2224,2021-06-18,20 points,de la scène
2224,2021-08-04,40 points,Les paroles d'une chanson d'enfance
2224,2021-12-25,30 points,J'ai trouvé ma voie
2224,2022-01-20,50 points,Je prends mon envol mais je n'oublie pas
2224,2022-04-21,40 points,Lumière artificielle qui fait briller mes yeux
2225,2021-01-02,1000 €,D'exister
2225,2021-01-02,2000 €,Des coups d'enfer
2226,2020-09-22,20 points,Dire pour moi
2229,2021-11-20,20 points,T'as aimée
2229,2022-02-14,1000 €,bien tourné
2231,2018-03-07,30 points,Du commun des mortels
2231,2018-04-23,30 points,Payez leur de nouvelles cages
2231,2018-12-31,30 points,Fais en un ennemi
2231,2019-06-24,40 points,Des péages là où commence la rage
2231,2019-10-17,20 points,Pas de prix
2231,2020-01-13,50 points,Comme un rat t'es commun c'est mortel
2231,2020-05-03,20 points,Je te vends
2231,2020-07-04,30 points,Du commun des mortels
2231,2021-01-13,30 points,T'es comme un rat
2232,2015-06-01,50 points,Tes pattes en rond moi je fais ronron
2232,2015-10-13,20 points,Ne t'affole
2232,2016-10-26,1000 €,laisse con
2232,2016-10-26,2000 €,tout tourne si rond
2232,2016-10-26,5000 €,la ville au matin des nuits folles
2232,2017-01-16,40 points,De moi toi tu fais un rond
2232,2017-03-10,50 points,Dans tes pattes en rond moi je fais ronron
2232,2017-11-18,40 points,La ville au matin des nuits folles
2232,2018-01-03,40 points,La vie des saints et leurs auréoles
2232,2018-03-26,30 points,Moi je fais ronron
2232,2018-05-05,50 points,De la ville et de ses machines molles
2232,2019-07-01,40 points,La ville et de ses machines molles
2232,2019-11-11,50 points,Au matin des nuits folles rien ne t'affole
2232,2020-01-10,40 points,La ville et de ses machines molles
2232,2020-07-25,50 points,Dans tes pattes en rond moi je fais ronron
2232,2020-11-05,30 points,Au matin des nuits folles
2232,2021-01-04,30 points,Toi tu fais un rond
2232,2021-06-21,50 points,Et la vie des saints et leurs auréoles
2232,2022-02-22,40 points,La ville au matin des nuits folles
2233,2013-01-23,30 points,La plus triste des mamans
2233,2015-09-05,1000 €,Cheval blanc
2233,2015-09-05,2000 €,Plus triste des mamans
2233,2015-09-05,5000 €,Cafard maintenant elle fait le trottoir
2233,2015-09-05,10000 €,Sa dernière chance tout ça n'a plus d'importance
2233,2015-09-05,20000 €,Car sur la terre et dans les cieux tes anges n'aiment pas devenir vieux
2233,2017-09-29,1000 €,Des enfants
2233,2017-09-29,2000 €,Ce palais d'argent
2233,2017-09-29,5000 €,Avec la belle au bois dormant
2233,2017-09-29,10000 €,Emmitouflée dans son cafard maintenant elle fait le trottoir
2233,2017-09-29,20000 €,Ont suffi à la changer en junkie et dans un sommeil infini Cendrillon voit finir sa vie
2233,2018-06-01,30 points,La plus triste des mamans
2233,2018-06-07,30 points,Maintenant elle fait le trottoir
2233,2018-10-03,1000 €,Des enfants
2233,2018-10-03,2000 €,Sur son cheval blanc
2233,2018-10-03,5000 €,Avec la belle au bois dormant
2233,2018-10-03,10000 €,Emmitouflée dans son cafard maintenant elle fait le trottoir
2233,2018-10-03,20000 €,À la changer en junkie et dans un sommeil infini Cendrillon voit finir sa vie
2233,2018-10-04,30 points,À traîner dans les bars
2233,2018-12-27,50 points,Cent chevaux blancs loin d'elle emmener ses enfants
2233,2019-12-17,50 points,Elle commence à boire à traîner dans les bars
2233,2020-11-09,30 points,La belle au bois dormant
2233,2020-12-23,40 points,Est la plus triste des mamans
2233,2021-03-17,50 points,Cent chevaux blancs loin d’elle emmener ses enfants
2233,2021-07-14,50 points,Elle commence à boire à traîner dans les bars
2233,2021-09-27,50 points,Emmitouflée dans son cafard maintenant elle fait le trottoir
2233,2022-01-03,20 points,Emmener ses enfants
2235,2016-12-11,20 points,Tour du monde
2236,2020-10-24,30 points,Tu n'auras plus personne
2237,2015-08-24,40 points,Qui me met de sale humeur
2237,2019-07-27,1000 €,De vous
2237,2019-07-27,2000 €,Qui parfois me font peur
2237,2019-07-27,5000 €,Chemin qui mène droit à nos têtes
2237,2019-07-27,10000 €,Ses excitants quelqu'un leur vend de quoi tenir le coup
2237,2019-07-27,20000 €,Par malheur au cœur de l'accélérateur je rencontre une particule qui me mette de sale humeur
2237,2020-11-14,1000 €,De moi
2237,2020-11-14,2000 €,Qui parfois me font peur
2237,2020-11-14,5000 €,Chemin qui mène droit à nos têtes
2237,2020-11-14,10000 €,Mon père ne dort plus sans prendre ses calmants
2237,2021-08-17,30 points,Toi elle t'appartient
2237,2021-10-21,30 points,C'est la fin
2238,2014-04-14,40 points,Ce soir pour qui veut bien voir
2238,2016-05-31,10 points,Ma réalité
2238,2017-03-30,30 points,L'on meurt ce soir
2238,2018-05-28,20 points,Dans ma réalité
2238,2020-03-20,40 points,À garder qui ne sera soufflé
2238,2020-08-29,1000 €,Je mourais
2238,2020-08-29,2000 €,Faille s'en aller
2238,2020-08-29,5000 €,Rêve j'ai tout à aimer
2238,2020-08-29,10000 €,Ici pour croire rien d'autre à laisser croire
2238,2020-08-29,20000 €,Est levé sur ma pauvreté qu'ai-je donc à garder qui ne sera soufflé
2238,2022-04-27,30 points,L'on meurt ce soir
2240,2017-07-10,20 points,Tu m'emmèneras
2240,2017-09-27,50 points,Il fait noir mais il ne fait pas froid
2240,2018-04-09,50 points,Au bout des doigts on y jouera tu verras
2240,2018-09-03,30 points,Tu m’emmèneras emmène-moi
2240,2020-08-08,30 points,On y jouera tu verras
2240,2020-10-30,50 points,C'est chez moi chez toi chez nous quoi
2240,2021-01-30,50 points,ont parfois la couleur des sons que tu bois
2240,2021-03-09,50 points,Au bout des doigts on y jouera tu verras
2240,2021-11-12,50 points,C'est tellement grand que vite on oubliera
2240,2021-12-04,50 points,Il fait noir mais il ne fait pas froid
2240,2022-01-04,20 points,Bat en toi
2240,2022-01-24,50 points,"Si t'y crois, et j'y crois"
2241,2015-02-26,50 points,Oui je voulais tout foutre en l'air
2241,2018-03-14,50 points,Oui je voulais tout foutre en l'air
2241,2018-04-14,50 points,Que ce soir dansent les ombres du monde
2241,2018-05-16,30 points,Moins terre à terre
2241,2018-08-23,30 points,La lune est si blonde
2241,2019-08-01,50 points,Que ce soir dansent les ombres du monde
2241,2019-09-21,50 points,Est bien ronde et la lune est si blonde
2241,2020-04-25,50 points,Est bien ronde et la lune est si blonde
2241,2020-09-01,30 points,Tout foutre en l'air
2241,2021-05-01,50 points,Un mystère une Terre moins terre à terre
2241,2021-05-15,50 points,De notre monde et la Terre est bien ronde
2241,2021-10-07,50 points,Oui je voulais tout foutre en l'air
2241,2021-10-15,50 points,Que ce soir dansent les ombres du monde
2241,2022-01-29,40 points,Elle m'a trouvé bien futile
2243,2016-03-08,1000 €,l'ébène
2243,2016-03-08,2000 €,plus beaux pays du monde
2243,2016-03-08,5000 €,jusqu'à s'endormir dans tes bras
2243,2016-03-08,10000 €,fleurs pour ton appartement des parfums à vous rendre fou
2243,2016-03-08,20000 €,chacun pour soi ces histoires d'amour démodées n'arrivent qu'au cinéma on devient économe
2243,2018-06-01,30 points,À vous rendre fou
2243,2018-06-03,30 points,Ferais construire une villa
2243,2018-07-21,20 points,Qu'au cinéma
2243,2018-09-06,1000 €,Et blanc
2243,2018-09-06,2000 €,Beaux pays du monde
2243,2018-09-06,5000 €,Beaux bijoux des fleurs pour ton appartement
2243,2018-09-06,10000 €,Ont changé de nos jours c'est chacun pour soi
2243,2018-09-06,20000 €,Se voie et t'inventerais un programme à l'allure d'un soir de gala
2243,2019-07-31,30 points,N'arrivent qu'au cinéma
2243,2020-11-21,50 points,Pour ton appartement des parfums à vous rendre fous
2243,2020-12-08,30 points,Ferais construire une villa
2243,2021-02-18,50 points,S’enflamme jusqu'à s'endormir dans tes bras
2243,2021-05-11,50 points,Tous les jours rien que pour entendre ta voix
2243,2021-05-27,40 points,Dans une ville qu'on appelle Bergame
2243,2022-01-17,40 points,Je te ferais construire une villa
2243,2022-02-03,40 points,Des parfums à vous rendre fous
2244,2013-12-09,1000 €,Tu abandonnes
2244,2013-12-09,2000 €,Fredonne de vieilles mélodies
2244,2015-06-18,20 points,Te décides enfin
2244,2015-09-04,40 points,De mes journées de mes nuits
2244,2016-05-30,1000 €,Âmes esseulées
2244,2016-05-30,2000 €,N' y avoir songé
2244,2016-05-30,5000 €,Comme on fredonne de vieilles mélodies
2244,2016-05-30,10000 €,Un peu la monotonie de mes journées de mes nuits
2244,2016-08-03,30 points,Que tu daignes m'appeler
2244,2016-10-28,40 points,M'appeler que tu te décides enfin
2244,2017-01-21,20 points,Daignes m'appeler
2244,2017-07-10,1000 €,Tu abandonnes
2244,2017-07-10,2000 €,Fredonne de vieilles mélodies
2244,2017-07-10,5000 €,M' appeler que tu te décides enfin
2244,2017-07-10,10000 €,Tu redonnes à ma mélancolie ses couleurs de super scopitone
2244,2017-09-23,40 points,De mes journées de mes nuits
2244,2018-04-21,40 points,Pluie et j'aurai vraiment tout perdu
2244,2019-12-25,40 points,De mes journées de mes nuits
2244,2020-01-20,30 points,Que tu daignes m'appeler
2244,2020-02-26,1000 €,Âmes esseulées
2244,2020-02-26,2000 €,Revient cette douce mélancolie
2244,2020-02-26,5000 €,M' appeler que tu te décides enfin
2244,2020-02-26,10000 €,Tu redonnes à ma mélancolie ses couleurs de super scopitone
2244,2020-02-26,20000 €,Le mauvais temps s' y mette une goutte de pluie et j' aurai vraiment tout perdu
2244,2020-03-09,20 points,Daignes m'appeler
2244,2020-03-11,40 points,De mes journées de mes nuits
2244,2020-07-17,30 points,Que tu te décides enfin
2244,2021-05-31,40 points,Mélancolie ses couleurs de super scopitone
2244,2021-09-01,40 points,M'avait prévenu voici la vérité nue
2244,2021-09-12,30 points,Mes journées de mes nuits
2244,2021-09-21,40 points,M'appeler que tu te décides enfin
2244,2021-10-23,30 points,Que tu te décides enfin
2245,2021-04-03,1000 €,aux gisants
2247,2021-06-11,20 points,À nos rôles
2247,2022-07-05,30 points,Mais je suis sous hypnose
2248,2019-02-01,20 points,Serais mon casse-dalle
2248,2020-06-13,30 points,Mal que j'avais laissé
2248,2020-11-01,40 points,Me contrôles et ça tu le sais
2251,2018-01-05,10 points,Au cœur
2251,2018-10-08,30 points,la rage au cœur
2251,2022-10-01,1000 €,se croisent
2252,2020-10-27,20 points,De tes entailles
2252,2020-12-19,1000 €,La noirceur
2252,2022-04-05,1000 €,Les filles
2252,2022-04-05,2000 €,A fait à mon frère
2252,2022-04-05,5000 €,Donne si t'as besoin de moi
2252,2022-04-05,10000 €,Mais face à moi t'es pas de taille
2255,2021-04-30,20 points,Que le train
2255,2021-08-12,10 points,Un pépin
2255,2022-02-03,1000 €,le ciel
2255,2022-02-03,2000 €,verte dans la forêt
2258,2014-10-07,50 points,Cette nuit où tu as pris mes 17 ans
2258,2016-05-09,30 points,Ensemble enlacés dans le noir
2258,2017-01-13,10 points,Premiers instants
2258,2017-07-04,30 points,Ensemble enlacés dans le noir
2258,2018-05-15,10 points,Premiers instants
2258,2019-01-01,10 points,Le noir
2258,2020-02-11,20 points,Dans le noir
2258,2020-09-06,50 points,Tes amis et le football qui comptent pour toi
2258,2021-04-07,40 points,Que la mère de tes enfants
2258,2021-10-09,1000 €,Tu sais
2258,2021-10-09,2000 €,De déposer mon tablier
2258,2021-10-09,5000 €,La cour comme au premiers instants
2258,2021-10-09,10000 €,Tes amis et le football qui comptent pour moi
2258,2021-10-16,30 points,Ensemble enlacés dans le noir
2258,2022-01-29,20 points,Aux premiers instants
2258,2022-04-19,10 points,La même
2259,2019-01-10,30 points,J'ai laissé mes souvenirs
2261,2013-07-02,30 points,Que l'on partage
2261,2015-01-14,20 points,Un jean usé
2261,2016-07-22,30 points,Que l'on partage
2261,2017-12-04,10 points,De rendez-vous
2261,2021-07-19,30 points,Que l'on partage
2262,2018-06-04,10 points,Vers elle
2262,2021-05-01,20 points,Dans la peau
2262,2021-07-05,20 points,Et dans la tête
2262,2022-02-25,40 points,Je ferai tout ce qu'il faut
2266,2018-12-24,30 points,Tout brillant de lumière
2266,2021-12-23,20 points,Au saint anniversaire
2267,2020-12-23,20 points,Bonne année grand-mère
2268,2016-02-16,30 points,Que tu m'aperçois
2268,2016-11-21,30 points,Et personne ne répond
2268,2020-05-09,20 points,Personne ne répond
2268,2021-12-03,20 points,Un geste suffira
2269,2018-11-04,10 points,L'oreille
2269,2020-08-19,1000 €,Les dindons
2269,2021-06-21,1000 €,S'éveille
2270,2018-12-24,20 points,Ou la douleur
2270,2020-11-16,20 points,Dans mon cœur
2270,2021-04-03,20 points,De mon enfance
2270,2022-02-19,30 points,Ont partagé mon bonheur
2271,2020-11-21,1000 €,en château
2271,2020-11-21,2000 €,ne me piquent pas
2271,2020-11-21,5000 €,les elfes couchent dans mon lit
2271,2020-11-21,10000 €,de riz pour moi me dit un laquais chinois
2271,2020-11-21,20000 €,gendarmes je tends les mains pitié j'ai faim je voudrais manger je suis tout léger léger
2271,2021-12-27,1000 €,l'eau
2272,2018-10-03,10 points,Roseaux mouillés
2273,2020-07-13,1000 €,Monsieur Trenet
2274,2020-08-29,20 points,Le soleil attend
2274,2021-02-17,1000 €, Que moi
2274,2021-09-30,1000 €,mon amie
2280,2018-12-27,30 points,Et des vaches en photo
2280,2019-03-26,20 points,Dans ma région
2280,2019-05-25,30 points,Et des vaches en photo
2280,2019-08-01,20 points,Pour le pire
2280,2020-03-07,40 points,"Peu con, n'aimez pas ma chanson"
2280,2020-08-31,40 points,C'est pire qu'une religion
2280,2021-06-14,50 points,En mourir pour le meilleur et pour le pire
2280,2021-09-18,50 points,Des souvenirs en tête ce soir faisons la fête
2280,2021-12-04,40 points,En voyage dans un autre pays
2280,2022-07-02,50 points,De nos grands-mères la voix de nos grands-pères
2281,2021-02-26,30 points,Chez nous pour oublier tout
2281,2021-10-16,1000 €,les bras
2281,2021-10-16,2000 €,seul avec ta peine
2281,2021-11-25,1000 €,une fois
2282,2016-10-27,20 points,Ne rattrape plus
2282,2017-04-20,40 points,Il reste un peu d'espoir
2282,2017-09-28,40 points,En les éclaboussant tu deviens gênant
2282,2018-12-31,40 points,En les éclaboussant tu deviens gênant
2282,2020-05-30,50 points,De voir les gens sans fard et moins bâtards
2282,2021-12-23,1000 €,Ton journal
2282,2021-12-23,2000 €,Sans renvoyer la balle
2282,2021-12-23,5000 €,En les éclaboussant tu deviens gênant
2282,2021-12-23,10000 €,Celui de voir les gens sans fard et moins bâtards
2282,2021-12-23,20000 €,Je suis là t'es pas seul ceux qui hier t'enviaient aujourd'hui te jugeraient
2283,2021-05-03,1000 €,Une rose
2283,2021-05-03,2000 €,Ne pas se fuir comme la peste
2283,2021-05-03,5000 €,Ma foi éviter nos sombres démences
2284,2017-03-21,30 points,Fini à l'envers
2284,2018-05-05,20 points,Dans le brouillard
2284,2020-03-02,1000 €,Bien dormi
2284,2020-03-02,2000 €,Mains dans les poches
2284,2020-03-02,5000 €,Qui flanche et les yeux rouges
2284,2020-03-02,10000 €,Le croisé de Jackie Sardou et d'un Pokémon
2284,2020-03-02,20000 €,Dans vos sourires on me cache quelque chose qu'ai-je pu bien faire de pire
2284,2020-07-21,30 points,Fini à l'envers
2284,2020-12-21,30 points,Demain j'arrête de boire
